system,label,step,restricted_error_mha
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10010,219.99663146424098
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10020,219.97529514347036
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10030,219.94949268099617
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10040,219.9034036669758
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10050,219.9494574492462
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10060,220.28216583855453
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10070,220.12318963429323
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10080,219.9755873842406
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10090,219.90349772201512
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10100,221.94318476201147
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10110,220.15033253380523
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10120,219.96456480690085
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10130,219.8395341702195
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10140,219.77717838862532
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10150,220.25593746295158
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10160,219.89293560520196
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10170,219.97210647271004
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10180,219.8586977399941
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10190,220.02932967144773
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10200,220.23090325545525
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10210,219.90690633167276
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10220,219.78599659165354
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10230,220.17283783284824
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10240,219.96281911332005
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10250,219.70676361735286
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10260,220.06178176778235
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10270,219.87753159505985
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10280,219.81222712174997
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10290,220.0977477377961
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10300,219.93691463413256
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10310,219.65079097765283
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10320,219.7659120148785
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10330,220.04632482369857
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10340,220.1483784703271
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10350,220.0633935641605
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10360,220.0481194697801
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10370,219.75811893152297
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10380,219.5971581751195
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10390,220.29438711943783
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10400,219.8305427881735
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10410,219.73448861253075
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10420,220.38951513918903
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10430,219.67836676149943
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10440,219.7307985976238
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10450,219.73782692830923
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10460,219.7438837322636
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10470,219.61486882352688
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10480,219.660107034386
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10490,219.73628437268644
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10500,219.8516915364479
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10510,219.61344518972226
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10520,219.8932719386164
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10530,219.88527577090622
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10540,219.66243921254147
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10550,219.4633657045557
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10560,219.48765673629111
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10570,220.50558055676106
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10580,219.8821015074941
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10590,219.53328820428908
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10600,219.51891805088053
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10610,219.52521721860307
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10620,219.57513116062444
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10630,220.005196824971
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10640,219.7687777032371
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10650,219.5981561321645
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10660,219.7005529396705
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10670,219.49434953762648
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10680,219.89813975210382
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10690,219.7700078655629
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10700,219.55595021570673
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10710,219.71590065861335
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10720,219.4314563061397
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10730,219.47821611827578
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10740,219.60641163973094
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10750,219.46721689002402
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10760,219.51060521406873
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10770,220.1142465621757
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10780,219.3809142997054
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10790,219.33875400856095
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10800,219.5222412696154
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10810,219.46131186928142
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10820,219.32882082485605
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10830,219.3463760136467
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10840,219.42932437049478
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10850,219.76911836948432
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10860,219.31265264582578
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10870,219.27626027752467
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10880,219.55093515600765
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10890,219.30371223002965
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10900,219.28102101834668
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10910,219.37803980094372
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10920,219.26813668919465
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10930,219.31514587340928
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10940,219.88434629982123
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10950,219.36358969018954
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10960,219.20903141503345
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10970,219.53996940490583
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10980,219.38260384685293
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",10990,219.40527326076165
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11000,219.15025264900123
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11010,219.14405076429944
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11020,219.14727780873022
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11030,219.87338501516263
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11040,219.26130145010347
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11050,219.28752176441435
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11060,219.10783486546848
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11070,219.6302261605041
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11080,219.23651182459025
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11090,219.11525529280595
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11100,219.04084003089963
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11110,219.45655705012257
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11120,219.2549209278951
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11130,219.16506628191712
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11140,219.14493653392242
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11150,219.5621610968317
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11160,219.02833629603435
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11170,219.0303869271304
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11180,219.35635752367943
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11190,219.60283027645744
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11200,219.07175645499422
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11210,219.00381243840172
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11220,219.43406710458646
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11230,219.04294569191052
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11240,219.08441580778515
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11250,219.16583562405378
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11260,219.16956645496555
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11270,218.92317182901877
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11280,219.20254812509654
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11290,219.05689318991506
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11300,219.0578893361277
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11310,218.98205428472295
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11320,219.79136779252428
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11330,219.05873282186406
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11340,218.9806581465632
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11350,218.89495042142926
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11360,219.1731891121833
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11370,219.22641839934442
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11380,219.21287128270706
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11390,218.9987828475921
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11400,218.81093202522095
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11410,218.93862324442637
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11420,219.2944974272848
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11430,219.10341759384266
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11440,218.83427231915675
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11450,218.7942474756568
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11460,219.5482397119548
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11470,218.85316751887274
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11480,219.16244490286374
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11490,219.05286252955136
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11500,219.09888674515798
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11510,218.8526272713176
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11520,219.8573739275247
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11530,219.51353785108552
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11540,219.0349983131057
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11550,219.0035240481194
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11560,218.84269107614784
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11570,218.80518794775128
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11580,219.27414512656185
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11590,218.91515888587776
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11600,218.73346881857003
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11610,218.73877594489954
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11620,218.74643859413823
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11630,219.41497690554002
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11640,218.8946818092461
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11650,218.7533609972263
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11660,218.71398433982847
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11670,218.7784671749995
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11680,218.90206276007973
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11690,219.12241460343296
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11700,218.9497319422884
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11710,218.81707671924744
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11720,221.29232621013273
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11730,220.15498988996285
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11740,219.13932570170402
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11750,218.7448194608237
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11760,218.70212608608597
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11770,218.65749162232362
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11780,218.70180035861608
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11790,219.19562363655132
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11800,219.0101268071345
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11810,218.68749135919074
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11820,218.595571677767
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11830,219.54240931283664
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11840,218.88556307116858
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11850,218.63373331514424
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11860,218.74216195388385
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11870,219.12543521649752
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11880,218.5924321010475
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11890,218.88643251477902
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11900,218.86648032976552
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11910,218.6001046411974
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11920,218.85614739646542
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11930,218.93178576864614
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11940,218.77022697678683
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11950,218.5641786798982
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11960,218.56440638875085
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11970,219.44642428455552
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11980,218.87525255941398
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",11990,218.7775354391306
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12000,218.8012187070285
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12010,218.8012525523675
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12020,218.66112319584374
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12030,218.57968947959705
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12040,218.56380581543533
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12050,219.39485271178683
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12060,218.83289516138404
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12070,218.63687341711113
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12080,218.89954605424577
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12090,218.75208732070917
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12100,218.5898338882879
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12110,218.61055871903545
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12120,218.6829941436912
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12130,218.6198919821294
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12140,218.5162677494361
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12150,219.74660272229585
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12160,218.60344142007193
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12170,218.59434411753398
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12180,218.39853841579782
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12190,218.64240432216775
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12200,219.39810350188793
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12210,219.03655694130464
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12220,218.58220190108568
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12230,218.7012501023844
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12240,218.48340356473273
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12250,218.8774237672675
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12260,218.89965781700482
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12270,218.4634034804276
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12280,218.46089198731988
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12290,218.4081021684534
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12300,219.24018990054606
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12310,218.59298117200865
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12320,218.40156952330858
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12330,218.49009745686487
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12340,218.37300459058895
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12350,218.82262792381368
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12360,219.1672924448369
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12370,218.67917728549457
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12380,218.77964321676302
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12390,218.43493027560612
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12400,218.36484766275532
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12410,218.892850643428
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12420,218.64047161172095
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12430,218.3663392511761
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12440,218.3680523092022
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12450,218.6770587478719
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12460,218.43087853763166
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12470,218.91498021477673
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12480,218.49129704783365
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12490,218.53461006428176
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12500,218.28193239008442
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12510,219.3708904805476
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12520,218.43512473027715
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12530,218.40948463950838
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12540,218.29387371791142
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12550,219.8898554229629
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12560,219.3059156998345
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12570,218.511995402622
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12580,218.33228154055462
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12590,218.2922921361694
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12600,218.20775638317969
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12610,219.23232854383912
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12620,218.62764848866334
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12630,219.4875962632068
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12640,218.54879934485894
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12650,218.2797451176981
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12660,218.30535174890997
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12670,218.27315664914693
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12680,219.48708352216784
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12690,218.5962567915567
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12700,218.34136798410952
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12710,218.19648703163352
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12720,219.23296179528506
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12730,218.35476052048364
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12740,218.3521950499454
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12750,218.18628388436423
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12760,218.6982493241061
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12770,218.36023767946244
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12780,218.31079358349825
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12790,218.66796637318942
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12800,218.9364659781603
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12810,218.3744694686851
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12820,218.20273579101013
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12830,218.50842765392997
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12840,218.30852655776312
fe2s2_cas30e20o,"Fe$_2$S$_2$ CAS(30e,20o)",12850,218.22616466930356
